序号,省级地区,学校名称,学校标识码,主管部门,所在地,办学层次,备注
2561,贵州省,黔南民族职业技术学院,4152012823,贵州省,黔南布依族苗族自治州,专科,
2562,贵州省,遵义职业技术学院,4152012824,贵州省,遵义市,专科,
2563,贵州省,贵州城市职业学院,4152012850,贵州省教育厅,贵阳市,专科,民办
2564,贵州省,贵州电力职业技术学院,4152013053,贵州省,贵阳市,专科,
2565,贵州省,六盘水职业技术学院,4152013054,贵州省,六盘水市,专科,
2566,贵州省,黔西南民族职业技术学院,4152013817,贵州省,黔西南布依族苗族自治州,专科,
2567,贵州省,遵义医药高等专科学校,4152014011,贵州省,遵义市,专科,
2568,贵州省,贵阳职业技术学院,4152014129,贵州省,贵阳市,专科,
2569,贵州省,毕节职业技术学院,4152014198,贵州省,毕节市,专科,
2570,贵州省,贵州职业技术学院,4152014252,贵州省,贵阳市,专科,
2571,贵州省,贵州盛华职业学院,4152014371,贵州省教育厅,黔南布依族苗族自治州,专科,民办
2572,贵州省,贵阳幼儿师范高等专科学校,4152014469,贵州省,贵阳市,专科,
2573,贵州省,铜仁幼儿师范高等专科学校,4152014470,贵州省,铜仁市,专科,
2574,贵州省,黔南民族幼儿师范高等专科学校,4152014497,贵州省,黔南布依族苗族自治州,专科,
2575,贵州省,毕节医学高等专科学校,4152014499,贵州省,毕节市,专科,
2576,贵州省,贵州建设职业技术学院,4152014516,贵州省,贵阳市,专科,
2577,贵州省,毕节幼儿师范高等专科学校,4152014538,贵州省,毕节市,专科,
2578,贵州省,贵州农业职业学院,4152014549,贵州省,贵阳市,专科,
2579,贵州省,贵州工程职业学院,4152014558,贵州省教育厅,铜仁市,专科,民办
2580,贵州省,贵州工贸职业学院,4152014559,贵州省教育厅,毕节市,专科,民办
2581,贵州省,贵州水利水电职业技术学院,4152014577,贵州省,贵阳市,专科,
2582,贵州省,贵州电子商务职业技术学院,4152014578,贵州省,贵阳市,专科,
2583,贵州省,贵州应用技术职业学院,4152014579,贵州省教育厅,黔南布依族苗族自治州,专科,民办
2584,贵州省,贵州电子科技职业学院,4152014580,贵州省,贵阳市,专科,
2585,贵州省,贵州装备制造职业学院,4152014613,贵州省,贵阳市,专科,
2586,贵州省,贵州健康职业学院,4152014614,贵州省,铜仁市,专科,
2587,贵州省,贵州食品工程职业学院,4152014615,贵州省,贵阳市,专科,
2588,贵州省,贵州经贸职业技术学院,4152014616,贵州省,黔南布依族苗族自治州,专科,
2589,贵州省,贵州护理职业技术学院,4152014617,贵州省,黔南布依族苗族自治州,专科,
2590,贵州省,六盘水幼儿师范高等专科学校,4152014630,贵州省,六盘水市,专科,
2591,贵州省,毕节工业职业技术学院,4152014648,贵州省,毕节市,专科,
2592,贵州省,贵州机电职业技术学院,4152014733,贵州省,黔南布依族苗族自治州,专科,
2593,贵州省,贵州财经职业学院,4152014734,贵州省,贵阳市,专科,
2594,贵州省,贵州民用航空职业学院,4152014735,贵州省教育厅,安顺市,专科,民办
2595,贵州省,贵州文化旅游职业学院,4152014769,贵州省,贵阳市,专科,
2596,贵州省,贵州航空职业技术学院,4252050963,贵州省,贵阳市,专科,
2597,贵州省,贵州体育职业学院,4152014799,贵州省,贵阳市,专科,
2598,贵州省,贵州铜仁数据职业学院,4152014800,贵州省教育厅,铜仁市,专科,民办
2599,贵州省,贵州传媒职业学院,4152014848,贵州省,贵阳市,专科,
2600,贵州省,贵州生态能源职业学院,4152014849,贵州省,贵阳市,专科,
2601,贵州省,黔东南理工职业学院,4152014850,贵州省,黔东南苗族侗族自治州,专科,
2602,云南省,云南大学,4153010673,云南省,昆明市,本科,
2603,云南省,昆明理工大学,4153010674,云南省,昆明市,本科,
2604,云南省,云南农业大学,4153010676,云南省,昆明市,本科,
2605,云南省,西南林业大学,4153010677,云南省,昆明市,本科,
2606,云南省,昆明医科大学,4153010678,云南省,昆明市,本科,
2607,云南省,大理大学,4153010679,云南省,大理白族自治州,本科,
2608,云南省,云南中医药大学,4153010680,云南省,昆明市,本科,
2609,云南省,云南师范大学,4153010681,云南省,昆明市,本科,
2610,云南省,昭通学院,4153010683,云南省,昭通市,本科,
2611,云南省,曲靖师范学院,4153010684,云南省,曲靖市,本科,
2612,云南省,普洱学院,4153010685,云南省,普洱市,本科,
2613,云南省,保山学院,4153010686,云南省,保山市,本科,
2614,云南省,红河学院,4153010687,云南省,红河哈尼族彝族自治州,本科,
2615,云南省,云南财经大学,4153010689,云南省,昆明市,本科,
2616,云南省,云南艺术学院,4153010690,云南省,昆明市,本科,
2617,云南省,云南民族大学,4153010691,云南省,昆明市,本科,
2618,云南省,玉溪师范学院,4153011390,云南省,玉溪市,本科,
2619,云南省,楚雄师范学院,4153011391,云南省,楚雄彝族自治州,本科,
2620,云南省,云南警官学院,4153011392,云南省,昆明市,本科,
2621,云南省,昆明学院,4153011393,云南省,昆明市,本科,
2622,云南省,文山学院,4153011556,云南省,文山壮族苗族自治州,本科,
2623,云南省,云南经济管理学院,4153012560,云南省教育厅,昆明市,本科,民办
2624,云南省,滇池学院,4153013326,云南省教育厅,昆明市,本科,民办
2625,云南省,丽江文化旅游学院,4153013328,云南省教育厅,丽江市,本科,民办
2626,云南省,昆明理工大学津桥学院,4153013329,云南省教育厅,昆明市,本科,民办
2627,云南省,昆明城市学院,4153013330,云南省教育厅,昆明市,本科,民办
2628,云南省,昆明文理学院,4153013331,云南省教育厅,昆明市,本科,民办
2629,云南省,昆明医科大学海源学院,4153013332,云南省教育厅,昆明市,本科,民办
2630,云南省,昆明传媒学院,4153013333,云南省教育厅,昆明市,本科,民办
2631,云南省,云南工商学院,4153013909,云南省教育厅,昆明市,本科,民办
2632,云南省,滇西科技师范学院,4153014092,云南省,临沧市,本科,
2633,云南省,滇西应用技术大学,4153014623,云南省,大理白族自治州,本科,
2634,云南省,丽江师范学院,4153014015,云南省,丽江市,本科,
2635,云南省,德宏师范学院,4153014016,云南省,德宏傣族景颇族自治州,本科,
2636,云南省,曲靖健康医学院,4153014012,云南省,曲靖市,本科,
2637,云南省,昆明冶金职业大学,4153011557,云南省,昆明市,本科,
2638,云南省,昆明科技职业大学,4153014212,云南省教育厅,昆明市,本科,民办
2639,云南省,云南交通职业技术大学,4153012357,云南省,昆明市,本科,
2640,云南省,云南国土资源职业学院,4153012349,云南省,昆明市,专科,
2641,云南省,昆明工业职业技术学院,4153012393,云南省,昆明市,专科,
2642,云南省,云南农业职业技术学院,4153012555,云南省,昆明市,专科,
2643,云南省,云南司法警官职业学院,4153012556,云南省,昆明市,专科,
2644,云南省,云南文化艺术职业学院,4153012558,云南省,昆明市,专科,
2645,云南省,云南体育运动职业技术学院,4153012559,云南省,昆明市,专科,
2646,云南省,云南科技信息职业学院,4153012825,云南省教育厅,昆明市,专科,民办
2647,云南省,西双版纳职业技术学院,4153012826,云南省,西双版纳傣族自治州,专科,
2648,云南省,昆明艺术职业学院,4153012851,云南省教育厅,昆明市,专科,民办
2649,云南省,玉溪农业职业技术学院,4153012971,云南省,玉溪市,专科,
2650,云南省,云南能源职业技术学院,4153013136,云南省,曲靖市,专科,
2651,云南省,云南国防工业职业技术学院,4153013756,云南省,昆明市,专科,
2652,云南省,云南机电职业技术学院,4153013757,云南省,昆明市,专科,
2653,云南省,云南林业职业技术学院,4153013758,云南省,昆明市,专科,
2654,云南省,云南城市建设职业学院,4153013759,云南省教育厅,昆明市,专科,民办
2655,云南省,云南工程职业学院,4153013761,云南省教育厅,昆明市,专科,民办
2656,云南省,楚雄医药高等专科学校,4153014013,云南省,楚雄彝族自治州,专科,
2657,云南省,保山中医药高等专科学校,4153014014,云南省,保山市,专科,
2658,云南省,云南新兴职业学院,4153014032,云南省教育厅,昆明市,专科,民办
2659,云南省,云南锡业职业技术学院,4153014130,云南省,红河哈尼族彝族自治州,专科,
2660,云南省,云南三鑫职业技术学院,4153014239,云南省教育厅,文山壮族苗族自治州,专科,民办
2661,云南省,德宏职业学院,4153014253,云南省,德宏傣族景颇族自治州,专科,
2662,云南省,云南商务职业学院,4153014317,云南省教育厅,昆明市,专科,民办
2663,云南省,昆明卫生职业学院,4153014372,云南省教育厅,昆明市,专科,民办
2664,云南省,云南现代职业技术学院,4153014373,云南省,楚雄彝族自治州,专科,
2665,云南省,云南旅游职业学院,4153014381,云南省,昆明市,专科,
2666,云南省,红河卫生职业学院,4153014413,云南省,红河哈尼族彝族自治州,专科,
2667,云南省,云南外事外语职业学院,4153014415,云南省教育厅,昆明市,专科,民办
2668,云南省,大理农林职业技术学院,4153014487,云南省,大理白族自治州,专科,
2669,云南省,公安消防部队高等专科学校,4153014534,应急管理部,昆明市,专科,
2670,云南省,云南财经职业学院,4153014550,云南省,昆明市,专科,
2671,云南省,昆明铁道职业技术学院,4153014581,云南省,昆明市,专科,
2672,云南省,昭通卫生职业学院,4153014582,云南省,昭通市,专科,
2673,云南省,大理护理职业学院,4153014583,云南省,大理白族自治州,专科,
2674,云南省,云南水利水电职业学院,4153014584,云南省,昆明市,专科,
2675,云南省,云南轻纺职业学院,4153014618,云南省,昆明市,专科,
2676,云南省,云南特殊教育职业学院,4153014619,云南省,昆明市,专科,
2677,云南省,云南工贸职业技术学院,4153014620,云南省,昆明市,专科,
2678,云南省,昆明幼儿师范高等专科学校,4153014631,云南省,昆明市,专科,
2679,云南省,云南医药健康职业学院,4153014649,云南省教育厅,昆明市,专科,民办
2680,云南省,云南理工职业学院,4153014675,云南省教育厅,昆明市,专科,民办
2681,云南省,曲靖职业技术学院,4153014676,云南省,曲靖市,专科,
2682,云南省,红河职业技术学院,4153014736,云南省,红河哈尼族彝族自治州,专科,
2683,云南省,玉溪职业技术学院,4153014782,云南省,玉溪市,专科,
2684,云南省,保山职业学院,4153014783,云南省,保山市,专科,
2685,云南省,昭通职业学院,4153014784,云南省,昭通市,专科,
2686,云南省,文山职业技术学院,4153014801,云南省,文山壮族苗族自治州,专科,
2687,云南省,丽江职业技术学院,4153014802,云南省,丽江市,专科,
2688,云南省,香格里拉职业学院,4153014803,云南省,迪庆藏族自治州,专科,
2689,云南省,怒江职业技术学院,4153014873,云南省,怒江傈僳族自治州,专科,
2690,云南省,临沧职业学院,4153014874,云南省,临沧市,专科,
2691,云南省,云南工业信息职业学院,4153014875,云南省,曲靖市,专科,
2692,云南省,昆明航空职业学院,4153014939,云南省教育厅,昆明市,专科,民办
2693,西藏自治区,西藏农牧大学,4154010693,西藏自治区,林芝市,本科,
2694,西藏自治区,西藏大学,4154010694,西藏自治区,拉萨市,本科,
2695,西藏自治区,西藏民族大学,4154010695,西藏自治区,咸阳市,本科,
2696,西藏自治区,西藏藏医药大学,4154010696,西藏自治区,拉萨市,本科,
2697,西藏自治区,西藏警官高等专科学校,4154010692,西藏自治区,拉萨市,专科,
2698,西藏自治区,拉萨师范学院,4154012481,西藏自治区,拉萨市,本科,
2699,西藏自治区,西藏职业技术学院,4154014085,西藏自治区,拉萨市,专科,
2700,西藏自治区,日喀则职业技术学院,4154014940,西藏自治区,日喀则市,专科,
2701,陕西省,西北大学,4161010697,陕西省,西安市,本科,
2702,陕西省,西安交通大学,4161010698,教育部,西安市,本科,
2703,陕西省,西北工业大学,4161010699,工业和信息化部,西安市,本科,
2704,陕西省,西安理工大学,4161010700,陕西省,西安市,本科,
2705,陕西省,西安电子科技大学,4161010701,教育部,西安市,本科,
2706,陕西省,西安工业大学,4161010702,陕西省,西安市,本科,
2707,陕西省,西安建筑科技大学,4161010703,陕西省,西安市,本科,
2708,陕西省,西安科技大学,4161010704,陕西省,西安市,本科,
